t,ytt,x,xt,f,xtt,xtt+ytt,K,
9.94,1.3,-0.37206224182551234,-0.5782640585640066,-0.7441244836510247,13.74477684795191,15.04477684795191,2,
9.96,1.3,-0.3808576794177005,-0.30127970065480897,-0.761715358835401,13.953658942967856,15.253658942967856,2,
9.98,-10.9,-0.3828750194931775,0.09954569310710937,-0.765750038986355,26.128880433223976,15.228880433223976,2,
10,-20.3,-0.3747654556007869,0.7114106961319504,-0.7495309112015738,35.05761986926013,14.757619869260129,2,
10.02,-19.3,-0.3537318219964804,1.391952664298697,-0.7074636439929608,32.99657694741453,13.696576947414531,2,
10.04,-16.6,-0.31972336915296407,2.0088926200529365,-0.6394467383059281,28.697418628009387,12.097418628009386,2,
10.06,-17.3,-0.2739400364491967,2.569440650323799,-0.5478800728983934,27.357384399076857,10.057384399076856,2,
10.08,-4.6,-0.21858939438696817,2.965623555899052,-0.43717878877393634,12.260906158448448,7.660906158448448,2,
10.1,15.7,-0.15910451457977273,2.9828644248204905,-0.31820902915954546,-10.536819266304615,5.163180733695384,2,
10.12,25.3,-0.10273776697580343,2.6538103355764404,-0.20547553395160686,-22.368589658100404,2.9314103418995963,2,
10.14,19.9,-0.05377616570785526,2.2423497912183765,-0.10755233141571052,-18.777464777705987,1.1225352222940117,2,
10.16,7.1,-0.011555830297673077,1.9796837497998416,-0.023111660595346153,-7.489139364147503,-0.3891393641475034,2,
10.18,-5.5,0.027655120472203306,1.9414113271877964,0.055310240944406605,3.661897102942987,-1.8381028970570128,2,
10.2,-5.5,0.06706159865428674,1.9992364910205467,0.13412319730857347,2.120619280332029,-3.379380719667971,2,
10.22,11.2,0.10564594747981843,1.859198391532623,0.21129189495963685,-16.124429229124402,-4.924429229124403,2,
10.24,17.3,0.13886914878917486,1.463121739403018,0.2777382975783497,-23.483235983836096,-6.183235983836095,2,
10.26,9.5,0.16413014180374288,1.062977562053782,0.32826028360748577,-16.53118175108751,-7.031181751087509,2,
10.28,5.7,0.18240639001578476,0.7646472591504053,0.36481278003156953,-13.301848539250159,-7.601848539250159,2,
10.3,1.4,0.19542880186122588,0.5375939253937052,0.39085760372245176,-9.403484836419851,-8.003484836419851,2,
10.32,5.7,0.20384531599270755,0.30405748775446306,0.4076906319854151,-13.950158927504365,-8.250158927504366,2,
10.34,5.7,0.2071322618299055,0.02463709596533059,0.414264523659811,-13.99188025140888,-8.29188025140888,2,
10.36,-1.5,0.20556335537418244,-0.18152774153763557,0.4111267107483649,-6.624603498887737,-8.124603498887737,2,
10.38,2.5,0.2002366808745147,-0.3511397084291368,0.4004733617490294,-10.336593190262382,-7.836593190262382,2,
10.4,17.8,0.1896646987323725,-0.7060585057850868,0.379329397464745,-25.15528654533261,-7.355286545332611,2,
10.42,28.4,0.16954527974530637,-1.3058833929215234,0.33909055949061273,-34.82720216831107,-6.427202168311069,2,
10.44,22,0.1372522721113785,-1.9234173704712618,0.274504544222757,-26.926195586662757,-4.926195586662757,2,
10.46,5,0.09528763576168349,-2.273046264498239,0.19057527152336698,-8.036693816034997,-3.0366938160349974,2,
10.48,-7.8,0.04969255466398099,-2.2864618452720102,0.09938510932796198,6.695135738657876,-1.104864261342124,2,
10.5,-0.2,0.0047203935106611365,-2.2107542700599745,0.009440787021322273,0.8756217825456938,0.6756217825456938,2,
10.52,10.9,-0.04025486645472362,-2.286771726478501,-0.08050973290944724,-8.477367424398341,2.422632575601659,2,
10.54,8.7,-0.08727727158093929,-2.4154687861430655,-0.17455454316187857,-4.392338542058124,4.307661457941875,2,
10.56,9.1,-0.13630670282665236,-2.4874743384282425,-0.2726134056533047,-2.808216686459592,6.2917833135404075,2,
10.58,20.7,-0.18757272829965735,-2.6391282088722554,-0.3751454565993147,-12.3571703579417,8.3428296420583,2,
10.6,29,-0.243430491699782,-2.9466481311402086,-0.486860983399564,-18.394821868853647,10.605178131146353,2,
10.62,12.4,-0.3041311886851374,-3.1234215673953334,-0.6082623773702748,0.7174782433411551,13.117478243341155,2,
10.64,-11.5,-0.36382380318668855,-2.845839882759787,-0.7276476063733771,27.04069022021349,15.540690220213492,2,
10.66,-27.6,-0.4135366688535019,-2.125446683921546,-0.8270733377070038,44.998629663610615,17.398629663610613,2,
10.68,-25.2,-0.44718021539284786,-1.2389079700130554,-0.8943604307856957,43.65524172723842,18.45524172723842,2,
10.7,-6.5,-0.46506016096523983,-0.5490865872261403,-0.9301203219304797,25.326896551453096,18.826896551453096,2,
10.72,7.8,-0.4724035286877725,-0.18525018502712476,-0.944807057375545,11.056743668448462,18.856743668448463,2,
10.74,20.7,-0.47518989980329857,-0.09338692652547921,-0.9503797996065971,-1.870417818283908,18.82958218171609,2,
10.76,27.5,-0.4781036818718452,-0.19799128032918462,-0.9562073637436904,-8.590017562086633,18.909982437913367,2,
10.78,30.4,-0.48404411558205007,-0.39605209069129843,-0.9680882311641001,-11.216063474124745,19.183936525875254,2,
10.8,26.8,-0.49380237925193377,-0.5797742762970701,-0.9876047585038675,-7.156155086452419,19.643844913547582,2,
10.82,9.9,-0.5050876173233113,-0.548749530840681,-1.0101752346466226,10.258629632091326,20.158629632091326,2,
10.84,-11.9,-0.5118055303615334,-0.12304177298152619,-1.0236110607230668,32.31214615382415,20.412146153824153,2,
10.86,-26.6,-0.5063714382415506,0.6664509849798074,-1.0127428764831012,46.637129642309205,20.037129642309203,2,
10.88,-29.5,-0.48354487154052334,1.6162056851229214,-0.9670897430810467,48.33834037200219,18.838340372002193,2,
10.9,-31.1,-0.44159450808212236,2.5788306607171765,-0.8831890161642447,47.924157187423305,16.824157187423303,2,
10.92,-25.5,-0.3812675150084369,3.4538686466513644,-0.7625350300168738,39.579641405995496,14.079641405995496,2,
10.94,-11.9,-0.3059644863384222,4.076434220350108,-0.6119289726768444,22.67691596387885,10.776915963878851,2,
10.96,4.3,-0.22187585750824082,4.33242866266803,-0.44375171501648164,2.922528267913375,7.222528267913375,2,
10.98,19,-0.13645963907858347,4.209193180297705,-0.27291927815716693,-15.246076504945863,3.7539234950541367,2,
11,21.5,-0.05588842733504326,3.8479279940563162,-0.11177685467008652,-20.880442119192967,0.619557880807033,2,
11.02,15.5,0.01721904681433918,3.4628194208819285,0.03443809362867836,-17.630415198245792,-2.1304151982457924,2,
11.04,5,0.08375121201277416,3.1903970989615695,0.16750242402554832,-9.61181699379013,-4.61181699379013,2,
11.06,1,0.14580209357201745,3.0146910569627594,0.2916041871440349,-7.958787206090882,-6.958787206090882,2,
11.08,-3.4,0.2047181898097044,2.876918566805936,0.4094363796194088,-5.81846180959149,-9.21846180959149,2,
11.1,-8.1,0.261344510931479,2.7857135453715207,0.522689021862958,-3.3020403338500053,-11.402040333850005,2,
11.12,-9.5,0.3163247587818884,2.7123112396694236,0.6326495175637769,-4.0381902363597035,-13.538190236359704,2,
11.14,-9.8,0.36958584637750386,2.613797519892119,0.7391716927550077,-5.813181741370766,-15.613181741370767,2,
11.16,-8.6,0.4203823377881313,2.4658516211706245,0.8407646755762626,-8.981408130778695,-17.581408130778694,2,
11.18,13.3,0.4655403891933601,2.0499535193522553,0.9310807783867202,-32.608402051058206,-19.308402051058206,2,
11.2,26.2,0.49861289306000395,1.2572968673121236,0.9972257861200079,-46.657263152954954,-20.457263152954955,2,
11.22,19.6,0.5150523599389584,0.38664982058332675,1.0301047198779167,-40.407441519924724,-20.807441519924723,2,
11.24,12.9,0.5154052973307786,-0.35135608140131735,1.0308105946615571,-33.39314867853968,-20.493148678539683,2,
11.26,14.4,0.5016317438960066,-1.0259992620758767,1.0032634877920132,-34.07116938891625,-19.671169388916255,2,
11.28,18,0.4740717606683736,-1.7299990606874243,0.9481435213367472,-36.32881047223849,-18.328810472238487,2,
11.3,13.8,0.43281543103990283,-2.3956339021596555,0.8656308620798057,-30.23467367498464,-16.43467367498464,2,
11.32,5.2,0.37994961799839416,-2.890947401991211,0.7598992359967883,-19.29667630817093,-14.096676308170931,2,
11.34,5,0.3185523940504354,-3.248774992804663,0.6371047881008708,-16.486082773174253,-11.486082773174253,2,
11.36,9.7,0.25009343254033334,-3.5971211582055465,0.5001868650806667,-18.34853376691408,-8.648533766914081,2,
11.38,8,0.17496104577904587,-3.9161175179232006,0.34992209155809173,-13.551102204851322,-5.551102204851322,2,
11.4,7.9,0.0942690600414853,-4.153081055832856,0.1885381200829706,-10.145251586114222,-2.2452515861142217,2,
11.42,8.6,0.009452165596278133,-4.3286083886878615,0.018904331192556273,-7.407481699386311,1.1925183006136884,2,
11.44,8.5,-0.07823869165902311,-4.440477336842264,-0.15647738331804623,-3.77941311605389,4.72058688394611,2,
11.46,2,-0.16680027649650112,-4.415681146905535,-0.33360055299300223,6.259032109726773,8.259032109726773,2,
11.48,-2.9,-0.2530325962646938,-4.207550829913736,-0.5060651925293876,14.553999589453126,11.653999589453125,2,
11.5,-5.9,-0.3336623457943792,-3.8554241230548034,-0.6673246915887584,20.65867109644015,14.758671096440148,2,
11.52,-11.4,-0.4058175117100182,-3.360092468509092,-0.8116350234200364,28.87449435813101,17.47449435813101,2,
11.54,-15.4,-0.46662308500287225,-2.7204648607763118,-0.9332461700057445,35.08826641514699,19.68826641514699,2,
11.56,-16.1,-0.5137826637975692,-1.9954930186933804,-1.0275653275951384,37.408917793146145,21.308917793146144,2,
11.58,-12.9,-0.5464291881231288,-1.26915941386258,-1.0928583762462576,35.2244426899339,22.324442689933903,2,
11.6,-13.9,-0.5646230435097026,-0.5502261247947988,-1.1292460870194052,36.66888621684421,22.76888621684421,2,
11.62,-18.3,-0.5678680809968221,0.2257223760828556,-1.1357361619936441,40.92596387092123,22.62596387092123,2,
11.64,-8.5,-0.5562236636787438,0.9387193557249723,-1.1124473273574875,30.373734093290437,21.873734093290437,2,
11.66,-0.3,-0.5323157935794074,1.4520676542086735,-1.0646315871588148,20.961095755079683,20.661095755079682,2,
11.68,-3.4,-0.49892340192941953,1.8871715107901168,-0.9978468038588391,22.549289903064643,19.149289903064645,2,
11.7,-16.2,-0.45557763891763914,2.4474047903879206,-0.9111552778352783,33.474038056715735,17.274038056715735,2,
11.72,-31.6,-0.39864063406860567,3.2462956945154278,-0.7972812681372113,46.41505235603496,14.815052356034961,2,
11.74,-37.3,-0.3241857632974798,4.199191382597162,-0.6483715265949596,48.874516452138444,11.574516452138447,2,
11.76,-29,-0.23165823978877248,5.053560968273569,-0.46331647957754496,36.56244211550222,7.562442115502222,2,
11.78,-16.7,-0.124957976652959,5.6164653453077795,-0.249915953305918,19.727995587918837,3.027995587918838,2,
11.8,-4.9,-0.010336797900403365,5.845652529947784,-0.02067359580080673,3.190722876081568,-1.7092771239184326,2,
11.82,-5.8,0.10683318853100703,5.871346113193256,0.21366637706201402,-0.621364551534394,-6.421364551534394,2,
11.84,-11.3,0.22422143905054698,5.867478938760742,0.44844287810109396,0.23464710828301172,-11.065352891716989,2,
11.86,-16.2,0.34164452526939987,5.874829683124547,0.6832890505387997,0.50042732809748,-15.69957267190252,2,
11.88,-26.8,0.4598343326587039,5.944151055805855,0.9196686653174078,6.431709940033301,-20.3682900599667,2,
11.9,-33.9,0.5802357566168241,6.095991340006179,1.1604715132336483,8.752318479999182,-25.147681520000816,2,
11.92,-31.1,0.7031351355068223,6.1939465489936305,1.4062702710136445,1.0432024187459135,-30.056797581254088,2,
11.94,-18,0.8254262283110217,6.035162731426322,1.6508524566220435,-16.92158417547676,-34.92158417547676,2,
11.96,-4.3,0.940925180526513,5.514732490122805,1.881850361053026,-35.121439954874916,-39.42143995487491,2,
11.98,1.5,1.043231273768611,4.715876834086985,2.086462547537222,-44.764125648707044,-43.264125648707044,2,
12,-10.2,1.1294557011866726,3.9065659077191945,2.258911402373345,-36.16696698807198,-46.36696698807198,2,
12.02,-17.5,1.2008323524982687,3.2310992234404132,2.4016647049965374,-31.379701439806126,-48.87970143980613,2,
12.04,-16.2,1.2588448370140184,2.5701492281345506,2.517689674028037,-34.71529809078014,-50.91529809078014,2,
12.06,-3.5,1.3018897446356628,1.734341534029877,2.6037794892713255,-48.86547131968722,-52.36547131968722,2,
12.08,8.8,1.32551173439006,0.6278574414098339,2.65102346878012,-61.782937942317076,-52.98293794231708,2,
12.1,7.1,1.3259223879946753,-0.5867920809482865,2.6518447759893506,-59.68201429349496,-52.58201429349496,2,
12.12,2.7,1.3028271112458845,-1.7227355939308084,2.605654222491769,-53.912337004757234,-51.21233700475723,2,
12.14,3.2,1.2577606711768652,-2.7839084129711007,2.5155213423537304,-52.20494489927199,-49.00494489927199,2,
12.16,4.4,1.1918218353008763,-3.809975174627792,2.3836436706017525,-50.40173126639711,-46.00173126639711,2,
12.18,4.5,1.1059098343572789,-4.7812249197319545,2.2118196687145577,-46.72324324401913,-42.22324324401913,2,
12.2,3.9,1.0014496946770544,-5.664789048290497,2.0028993893541087,-41.633169611835086,-37.73316961183509,2,
12.22,5.3,0.8801992668657008,-6.460253732844856,1.7603985337314016,-37.91329884360079,-32.613298843600795,2,
12.24,2.7,0.7442382732685977,-7.1358456268654535,1.4884765465371954,-29.645890558459033,-26.945890558459034,2,
12.26,1.8,0.5962917214018841,-7.6588095598059,1.1925834428037683,-22.650502735585604,-20.850502735585604,2,
12.28,7.8,0.4386275779833496,-8.107604782047549,0.8772551559666992,-22.22901948857921,-14.429019488579208,2,
12.3,19.8,0.2715063656919697,-8.60451644709044,0.5430127313839394,-27.462147015709924,-7.662147015709923,2,
12.32,30.4,0.09358474688366519,-9.187645433740009,0.18716949376733039,-30.85075164924704,-0.45075164924704225,2,
12.34,29.5,-0.09547993117069564,-9.718822371696074,-0.19095986234139128,-22.266942146359465,7.233057853640535,2,
12.36,18.1,-0.2923724417131562,-9.97042868254998,-0.5847448834263124,-2.893688939031094,15.206311060968908,2,
12.38,10.4,-0.4907969192816595,-9.87201907430036,-0.981593838563319,12.734649763993046,23.134649763993046,2,
12.4,8.6,-0.6847483910881517,-9.523128106348846,-1.3694967821763033,22.154447031158284,30.754447031158286,2,
12.42,12.2,-0.8704202137492404,-9.044054159760018,-1.7408404274984808,25.75294762772447,37.95294762772447,2,
12.44,4.3,-1.0446907754122872,-8.383002006544682,-2.0893815508245743,40.35226769380913,44.65226769380913,2,
12.46,-8.4,-1.2024126222805158,-7.389182680278185,-2.4048252445610316,59.029664932840646,50.62966493284065,2,
12.48,-16.3,-1.337106060545218,-6.080161146192046,-2.674212121090436,71.87248847577321,55.57248847577321,2,
12.5,-23.1,-1.4432849572550972,-4.537728524795872,-2.8865699145101944,82.37077366384426,59.27077366384426,2,
12.52,-13,-1.5183372269860196,-2.9674984482963698,-3.036674453972039,74.65223398610598,61.65223398610598,2,
12.54,2.6,-1.5641949066124918,-1.6182695143508523,-3.1283898132249837,60.27065940844575,62.87065940844575,2,
12.56,14.2,-1.5856323979076603,-0.5254796151659911,-3.1712647958153206,49.008330510040366,63.20833051004037,2,
12.58,18.9,-1.5868467272990323,0.4040466760287994,-3.1736934545980646,43.944298609438675,62.844298609438674,2,
12.6,24.3,-1.5706160525160875,1.2190208022656672,-3.141232105032175,37.55311401424811,61.853114014248106,2,
12.62,26.9,-1.539139999929668,1.9285844563762788,-3.078279999859336,33.403251396813054,60.30325139681305,2,
12.64,18.6,-1.4932655155833114,2.6588639782593773,-2.986531031166623,39.624700791496764,58.224700791496765,2,
12.66,10.5,-1.4316241770049343,3.50526987957834,-2.8632483540098685,45.0158893403995,55.5158893403995,2,
12.68,6.9,-1.352499880530245,4.4071597678905725,-2.70499976106049,45.17309949082376,52.07309949082376,2,
12.7,10.1,-1.2560568077585887,5.237147509275068,-2.5121136155171775,37.82567464762574,47.92567464762574,2,
12.72,19.8,-1.1451877061570002,5.8497626508838,-2.2903754123140003,23.435839513247483,43.235839513247484,2,
12.74,18.8,-1.0239071765588272,6.278290308933486,-2.0478143531176545,19.416926291721115,38.216926291721116,2,
12.76,10.6,-0.8941663364975088,6.695793697198354,-1.7883326729950175,22.33341253476575,32.93341253476575,2,
12.78,5,-0.7557858239059918,7.142257561953341,-1.5115716478119836,22.312973940732878,27.312973940732878,2,
12.8,3.1,-0.6088848510224558,7.547839726400258,-1.2177697020449116,18.245242503958885,21.345242503958886,2,
12.82,1.6,-0.4547527870838161,7.865366667463713,-0.9095055741676322,13.507451602386542,15.107451602386542,2,
12.84,2.3,-0.29545481709066507,8.064430331851396,-0.5909096341813301,6.398914836381844,8.698914836381844,2,
12.86,-0.7,-0.13323435271096512,8.157616106118597,-0.26646870542193024,2.9196625903382962,2.219662590338296,2,
12.88,-2.6,0.030043792621033787,8.170198427081292,0.06008758524206757,-1.661430494068855,-4.261430494068855,2,
12.9,-0.2,0.19223469667123938,8.048891977939267,0.38446939334247876,-10.469214420133667,-10.669214420133667,2,
12.92,8.6,0.3496219265745691,7.689831012393704,0.6992438531491382,-25.43688213442259,-16.836882134422588,2,
12.94,11.3,0.49749094323656007,7.097070653805397,0.9949818864731201,-33.83915372440809,-22.53915372440809,2,
12.96,11.4,0.6321452781201912,6.368362834557711,1.2642905562403823,-39.031628200360466,-27.631628200360467,2,
12.98,10,0.7514028707178829,5.557396425211465,1.5028057414357658,-42.06501273426413,-32.06501273426413,2,
13,0.9,0.8546706844527102,4.76938494827127,1.7093413689054204,-36.736134959755326,-35.83613495975533,2,
13.02,-4.1,0.9428925776630761,4.052804372765312,1.8857851553261522,-34.921922590840445,-39.02192259084045,2,
13.04,0.9,1.0162018814622067,3.2781260071477436,2.0324037629244134,-42.545913970916416,-41.64591397091642,2,
13.06,11.8,1.0719742430073067,2.2991101473622697,2.1439484860146134,-55.355672007630986,-43.55567200763099,2,
13.08,20.3,1.1059381355287963,1.0972791047866828,2.2118762710575925,-64.8274322499277,-44.5274322499277,2,
13.1,25.8,1.1143802111838934,-0.25307153927698134,2.228760422367787,-70.2076321564387,-44.40763215643871,2,
13.12,32.3,1.094755635706637,-1.7093860084486525,2.189511271413274,-75.42381476072842,-43.12381476072842,2,
13.14,30.9,1.045871043040123,-3.179073258202746,2.091742086080246,-71.54491021468093,-40.64491021468093,2,
13.16,20.2,0.9694078663235165,-4.4672444134579035,1.938815732647033,-57.272205310834835,-37.07220531083483,2,
13.18,8.1,0.8702585257194354,-5.447689646950201,1.7405170514388708,-40.77231803839493,-32.67231803839493,2,
13.2,13.3,0.7531296374030426,-6.265199184689078,1.5062592748060852,-40.978635735492716,-27.678635735492715,2,
13.22,28.6,0.6186616044032383,-7.18160411529136,1.2373232088064765,-50.661857324735436,-22.061857324735435,2,
13.24,30.6,0.4653369996489728,-8.150856360135188,0.9306739992979456,-46.26336715964743,-15.663367159647429,2,
13.26,18.8,0.2949563746819052,-8.887206136571569,0.5899127493638104,-27.371610483990658,-8.571610483990657,2,
13.28,1.8,0.114179368600055,-9.190494471613453,0.22835873720011002,-2.9572230201976866,-1.1572230201976865,2,
13.3,-1.7,-0.06913682833015852,-9.1411252214079,-0.138273656660317,7.894148040753021,6.194148040753021,2,
13.32,-1.3,-0.24970949205000598,-8.916141150576848,-0.4994189841000119,14.604259042352147,13.304259042352147,2,
13.34,-8,-0.4237628099538991,-8.489190639812465,-0.8475256199077981,28.09079203408617,20.09079203408617,1.9999999999999998,
13.36,-11.4,-0.5869602822256583,-7.830556587363457,-1.1739205644513167,37.772613210814626,26.372613210814627,2,
13.38,-6.8,-0.7359136768712615,-7.064782877196862,-1.471827353742523,38.80475780584488,32.00475780584488,2,
13.4,3.5,-0.8699779871989705,-6.341648155574032,-1.739955974397941,33.50871435643812,37.00871435643812,2,
13.42,1.2,-0.9894348720230619,-5.604040326835111,-1.9788697440461238,40.2520685174539,41.4520685174539,2,
13.44,-10.3,-1.0919384042385707,-4.646312894715771,-2.1838768084771414,55.520674694480135,45.22067469448014,2,
13.46,-19.2,-1.1725882399002736,-3.4186706714545414,-2.345176479800547,67.24354763164278,48.04354763164278,2,
13.48,-19.6,-1.2273032188053303,-2.0528272190511343,-2.4546064376106607,69.34079760869795,49.74079760869795,2,
13.5,-13.7,-1.2550236588845445,-0.7192167888702774,-2.510047317769089,64.02024540938775,50.32024540938775,2,
13.52,-11.3,-1.2568868658471901,0.5328960926057278,-2.5137737316943802,61.19104273821277,49.891042738212775,2,
13.54,-14.7,-1.2337891251862148,1.7768779734918125,-2.4675782503724295,63.207145350395706,48.5071453503957,2,
13.56,-18.9,-1.1854279559032368,3.059238954805994,-2.3708559118064736,65.02895278102244,46.12895278102244,2,
13.58,-17.1,-1.1117565731257728,4.3078993229404,-2.2235131462515456,59.83708403241816,42.73708403241816,2,
13.6,-10.7,-1.0147014017400553,5.397617815631348,-2.0294028034801106,49.13476523667667,38.43476523667667,2,
13.62,-9.1,-0.8975855287086612,6.313969487508065,-1.7951710574173223,42.50040195099511,33.40040195099511,2,
13.64,-9.1,-0.7633704640435138,7.1075369790066665,-1.5267409280870277,36.85634719886502,27.756347198865022,2,
13.66,-8.6,-0.6145160255879583,7.777906866548888,-1.2290320511759165,30.180641555357177,21.580641555357175,2,
13.68,-13.5,-0.45309429969521775,8.364265722725161,-0.9061885993904355,28.45524406227009,14.95524406227009,2,
13.7,-25.7,-0.2796049500933625,8.984669237460361,-0.559209900186725,33.58510741124988,7.88510741124988,2,
13.72,-35.4,-0.09298467983837598,9.67735778803829,-0.185969359676752,35.683747646542926,0.2837476465429276,2,
13.74,-34.5,0.1067944153847185,10.300551734271158,0.21358883076943697,26.635646976743978,-7.864353023256022,2,
13.76,-20.5,0.3158836345127213,10.608370178529118,0.6317672690254426,4.146197449052028,-16.35380255094797,2,
13.78,-6.5,0.5266366535215743,10.466931722356179,1.0532733070431486,-18.29004306634596,-24.79004306634596,2,
13.8,-0.4,0.7309061875749732,9.960021682983719,1.4618123751499463,-32.400960870900164,-32.80096087090016,2,
13.82,1.5,0.9226983739458939,9.21919695410835,1.8453967478917879,-41.68151201663681,-40.18151201663681,2,
13.84,0.6,1.0981712001298334,8.328085664285604,2.1963424002596668,-47.429616965637706,-46.829616965637705,2,
13.86,-8.9,1.2556090444878398,7.415698771515048,2.5112180889756797,-43.809072311417886,-52.709072311417884,2,
13.88,-20.7,1.3958220628406197,6.605603063762937,2.7916441256812394,-37.20049846379324,-57.90049846379324,2,
13.9,-22.2,1.5201836045640045,5.8305511085755555,3.040367209128009,-40.30469705494485,-62.504697054944856,2,
13.92,-18.2,1.6279375106943916,4.94483950446317,3.2558750213887833,-48.26646335629371,-66.46646335629372,2,
13.94,-12.1,1.7162557322818555,3.8869826542832002,3.432511464563711,-57.51922166170325,-69.61922166170325,2,
13.96,-12,1.7822608436069018,2.713528478221439,3.5645216872138037,-59.82619594447286,-71.82619594447286,2,
13.98,-21.1,1.8253503018626134,1.5954173473497044,3.6507006037252268,-51.9849171427006,-73.0849171427006,2,
14,-29,1.847605955376833,0.6301480040722562,3.695211910753666,-44.542017185044216,-73.54201718504422,2,
14.02,-32.4,1.8516608935402679,-0.22465418772876844,3.7033217870805357,-40.93820199505826,-73.33820199505826,2,
14.04,-32.1,1.8390322505353016,-1.0382101127678554,3.6780645010706032,-40.417390508850424,-72.51739050885043,2,
14.06,-32.1,1.8103285581551174,-1.8321591252505547,3.620657116310235,-38.97751073941951,-71.07751073941951,2,
14.08,-33.3,1.766213962130398,-2.579300477221388,3.532427924260796,-35.73662445766384,-69.03662445766383,2,
14.1,-25.8,1.7069925908124608,-3.342836654572335,3.4139851816249216,-40.61699327743085,-66.41699327743085,2,
14.12,-10.3,1.6307920712493338,-4.277215301740377,3.2615841424986676,-52.82087143937326,-63.12087143937326,2,
14.14,4,1.5336722299499355,-5.434768828199442,3.067344459899871,-62.93448120653332,-58.93448120653332,2,
14.16,9.8,1.4123326255010684,-6.699191616687265,2.824665251002137,-63.5077976422489,-53.707797642248906,2,
14.18,3.4,1.2669090107557224,-7.843169857847336,2.5338180215114448,-50.8900264737582,-47.4900264737582,2,
14.2,-1.6,1.1010654593616274,-8.74118528156217,2.2021309187232547,-38.91151589772527,-40.511515897725275,2,
14.22,-0.1,0.9190618264405477,-9.459178010545806,1.8381236528810954,-32.88775700063816,-32.98775700063816,2,
14.24,8.1,0.7232806954042603,-10.11893509308293,1.4465613908085206,-33.087951253074344,-24.987951253074343,2,
14.26,13.6,0.5145831803330208,-10.75081641404103,1.0291663606660415,-30.100180842735618,-16.500180842735617,2,
14.28,6.8,0.2951170548619197,-11.195796133069072,0.5902341097238394,-14.397791060068613,-7.597791060068613,2,
14.3,-3.2,0.07022618280749636,-11.293291072373261,0.14045236561499275,4.648297129649689,1.4482971296496885,2,
14.32,-10.2,-0.15312455029166588,-11.04178223754296,-0.30624910058333177,20.502586353380256,10.302586353380256,2,
14.34,-10.4,-0.3689969294826892,-10.54545568155937,-0.7379938589653784,29.130069244978863,18.730069244978864,2,
14.36,-0.8,-0.5742484399146464,-9.97969536163634,-1.1484968798292927,27.445962747324096,26.645962747324095,2,
14.38,10.3,-0.7687167531434963,-9.46713596124865,-1.5374335062869926,23.80997729144499,34.10997729144499,2,
14.4,14.7,-0.9530291636740483,-8.964105091806552,-1.9060583273480964,26.493109652764876,41.193109652764875,1.999999999999999,
14.42,16.6,-1.1265366273728663,-8.386641278075249,-2.2530732547457326,31.253271720365397,47.8532717203654,2,
14.44,11.2,-1.2868676070842942,-7.646456693067544,-2.5737352141685883,42.76518678040506,53.96518678040506,2,
14.46,4.9,-1.4300762428572544,-6.674406884228466,-2.860152485714509,54.43979410350282,59.33979410350282,2,
14.48,4.6,-1.55220093820605,-5.538062650651078,-3.1044018764121,59.194629254235984,63.794629254235986,2,
14.5,11.8,-1.6514941108553465,-4.391254614278568,-3.302988221710693,55.486174383015026,67.28617438301502,2,
14.52,9.4,-1.7277242572995517,-3.2317600301419547,-3.4554485145991034,60.46328403064626,69.86328403064626,2,
14.54,1,-1.779267030269677,-1.9225172668705839,-3.558534060539354,70.46099229649083,71.46099229649083,2,
14.56,-0.3,-1.803449067631084,-0.49568646927012505,-3.606898135262168,72.22208746355504,71.92208746355504,2,
14.58,-0.5,-1.7989698530221407,0.9436079301644518,-3.5979397060442815,71.70735247990262,71.20735247990262,2,
14.6,1.1,-1.7661002480605983,2.3433525659898056,-3.5322004961211966,68.26711110263277,69.36711110263276,2,
14.62,7.6,-1.7065177658978163,3.6148956502883802,-3.4130355317956327,58.88719732722469,66.48719732722469,2,
14.64,15.3,-1.6235877440876558,4.678106530727676,-3.2471754881753117,47.43389071670484,62.733890716704835,2,
14.66,22.3,-1.5216812282344203,5.512545054595883,-3.0433624564688406,36.00996167011584,58.30996167011584,2,
14.68,25.8,-1.4050701544479733,6.148562324048808,-2.8101403088959467,27.591765275176716,53.391765275176716,2,
14.7,31.7,-1.2776973797741245,6.588715143336063,-2.555394759548249,16.423516653548734,48.123516653548734,2,
14.72,36.2,-1.1436342270524336,6.8176001288330275,-2.287268454104867,6.4649818961477195,42.66498189614772,2,
14.74,28,-1.0057223111998719,6.973591456423153,-2.0114446223997438,9.1341508628649,37.1341508628649,2,
14.76,11.1,-0.8633017862763656,7.2684610359274675,-1.7266035725527311,20.35280708756654,31.45280708756654,2,
14.78,-0.3,-0.7133252043110703,7.729197160602054,-1.4266504086221405,25.72080537989219,25.42080537989219,2,
14.8,-8,-0.5534755306086291,8.255770209642067,-1.1069510612172582,26.936499524109063,18.936499524109063,2,
14.82,-4.5,-0.3840116943286673,8.690613418354118,-0.7680233886573345,16.54782134709608,12.047821347096079,2,
14.84,2.7,-0.20831985848559476,8.878570165953132,-0.4166397169711895,2.2478534128052168,4.947853412805217,2,
14.86,-8.3,-0.029910302868210666,8.962385395785276,-0.05982060573642134,6.133669570409149,-2.166330429590852,2,
14.88,-18.4,0.15085733715773125,9.114378606808916,0.3017146743154625,9.065651531954835,-9.334348468045164,2,
14.9,-12.4,0.33363074898323625,9.16296257574158,0.6672614979664725,-4.207254638688623,-16.607254638688623,2,
